Time,Bids,Asks,Buys,Sells,BidPrice1,BidPrice2,AskPrice1,AskPrice2,AskSize1,Asksize2,BuySize1,BuySize2,SellSize1,SellSize2,Price,SellPressure,BuyPressure,Net Pressure,BestBid,BestAsk,Invs
11,29512,36466,0,3477,0,1.07575650403e+03,0,1.150421392326e+03,0,3199,0,0,177,0,1.093666888963e+03,1.963596934598e-02,0.0,1.963596934598e-02,1.093666888963e+03,1.133e+03,-3300,0,2677,800,0,0,-600,600,-400,400,-200,200,3123
11,29512,36466,0,3477,0,1.07575650403e+03,0,1.150421392326e+03,0,3199,0,0,177,0,1.093666888963e+03,1.963596934598e-02,0.0,1.963596934598e-02,1.093666888963e+03,1.133e+03,-3300,0,2677,800,0,0,-600,600,-400,400,-200,200,3123
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.093666888963e+03,0.0,0.0,0.0,1.093666888963e+03,1.133e+03,-3300,0,2677,800,0,0,-600,600,-400,400,-200,200,3123
13,26088,45888,0,3300,1.05335345115e+03,1.071666222074e+03,1.13335345115e+03,1.151666222074e+03,5945,3199,0,0,0,0,1.093666888963e+03,1.652611125578e-02,0.0,1.652611125578e-02,1.095667555852e+03,1.133e+03,-6600,2999,2999,800,156,0,-600,600,-400,400,-200,200,2946
13,26088,45888,0,3300,1.05335345115e+03,1.071666222074e+03,1.13335345115e+03,1.151666222074e+03,5945,3199,0,0,0,0,1.095667555852e+03,1.652611125578e-02,0.0,1.652611125578e-02,1.095667555852e+03,1.133e+03,-6600,2999,2999,800,156,0,-600,600,-400,400,-200,200,2946
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.093666888963e+03,0.0,0.0,0.0,1.095667555852e+03,1.133e+03,-6600,2999,2999,800,156,0,-600,600,-400,400,-200,200,2946
15,22788,49188,0,3300,1.058458460589e+03,1.074733933541e+03,1.134457126812e+03,1.150732599763e+03,5768,3199,0,0,0,0,1.095667555852e+03,1.505666782253e-02,0.0,1.505666782253e-02,1.093e+03,1.133e+03,-9900,2999,2999,800,2999,0,34,600,-400,400,-200,200,2769
15,22788,49188,0,3300,1.058458460589e+03,1.074733933541e+03,1.134457126812e+03,1.150732599763e+03,5768,3199,0,0,0,0,1.093e+03,1.505666782253e-02,0.0,1.505666782253e-02,1.093e+03,1.133e+03,-9900,2999,2999,800,2999,0,34,600,-400,400,-200,200,2769
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.093e+03,0.0,0.0,0.0,1.093e+03,1.133e+03,-9900,2999,2999,800,2999,0,34,600,-400,400,-200,200,2769
17,19488,52488,0,3300,1.055714238079e+03,1.071666222074e+03,1.135714238079e+03,1.151666222074e+03,5591,3199,0,0,0,0,1.093e+03,1.402107409925e-02,0.0,1.402107409925e-02,1.095667555852e+03,1.133e+03,-13200,2999,2999,800,2999,512,2999,600,-400,400,-200,200,2592
17,19488,52488,0,3300,1.055714238079e+03,1.071666222074e+03,1.135714238079e+03,1.151666222074e+03,5591,3199,0,0,0,0,1.095667555852e+03,1.402107409925e-02,0.0,1.402107409925e-02,1.095667555852e+03,1.133e+03,-13200,2999,2999,800,2999,512,2999,600,-400,400,-200,200,2592
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.093e+03,0.0,0.0,0.0,1.095667555852e+03,1.133e+03,-13200,2999,2999,800,2999,512,2999,600,-400,400,-200,200,2592
19,16188,55788,0,3300,1.059432323056e+03,1.073711363052e+03,1.136764767204e+03,1.1510438072e+03,5414,3199,0,0,0,0,1.095667555852e+03,1.329315845445e-02,0.0,1.329315845445e-02,1.093e+03,1.133e+03,-16500,2999,2999,800,2999,2999,2999,600,590,400,-200,200,2415
19,16188,55788,0,3300,1.059432323056e+03,1.073711363052e+03,1.136764767204e+03,1.1510438072e+03,5414,3199,0,0,0,0,1.093e+03,1.329315845445e-02,0.0,1.329315845445e-02,1.093e+03,1.133e+03,-16500,2999,2999,800,2999,2999,2999,600,590,400,-200,200,2415
